tempo,posizione,velocita,input
1.073496659242761631e+01,-8.146235766622501526e-03,-2.615081866632988986e-02,-4.312154656654249019e-01
1.077951002227171529e+01,-8.088314536643787661e-03,2.550841427113011151e-02,-4.402090901004839241e-01
1.082405345211581249e+01,-6.247242577720341257e-03,5.041709733677249283e-02,-2.483387908304840463e-01
1.086859688195991147e+01,-3.682605109446722771e-03,5.916519765371732603e-02,1.509495344874928202e-01
1.091314031180400868e+01,-1.366112989120728304e-03,4.436734421797073474e-02,6.915298013297794810e-01
1.095768374164810766e+01,2.290287439393046533e-04,2.377318222932713748e-02,1.242840580013178542e+00
1.100222717149220486e+01,9.338985458573163334e-04,9.176328077823600951e-03,1.639933794780050968e+00
1.104677060133630206e+01,9.373118107358680050e-04,-6.097985641647210402e-03,1.727673140647338457e+00
1.109131403118040105e+01,5.342062518874959561e-04,-1.058967828053863913e-02,1.406676709114128343e+00
1.113585746102449825e+01,1.566972309233218268e-04,-5.609419669007007815e-03,6.674121190156805383e-01
1.118040089086859723e+01,6.778932808320160851e-05,1.838476550800156048e-03,-3.983146813706648359e-01
1.122494432071269443e+01,2.726826486571902464e-04,7.370699896790094095e-03,-1.613116310604091552e+00
1.126948775055679342e+01,5.652828319680433533e-04,4.949038655710149594e-03,-2.753979490658992280e+00
1.131403118040089062e+01,7.139689071589151986e-04,8.280475659190147161e-04,-3.606332598179570859e+00
1.135857461024498960e+01,5.109338760051905688e-04,-1.071000874511709305e-02,-4.017810066201609409e+00
1.140311804008908680e+01,-2.485002920597874560e-04,-2.627106555879334809e-02,-3.936988934372365634e+00
1.144766146993318401e+01,-1.642807916230785287e-03,-3.565744237447238812e-02,-3.426243176941973445e+00
1.149220489977728299e+01,-3.487215630927841328e-03,-4.281035572041424347e-02,-2.644866165761121657e+00
1.153674832962138019e+01,-5.186066996024938335e-03,-3.469511621443235883e-02,-1.806790805169384173e+00
1.158129175946547917e+01,-6.447321235998987494e-03,-2.102059417038238190e-02,-1.124275841344942517e+00
1.162583518930957638e+01,-7.008893048242144201e-03,-3.249947277703453107e-03,-7.528220126529218126e-01
1.167037861915367536e+01,-6.795407001873830788e-03,1.501673578627260239e-02,-7.522190784501341376e-01
1.171492204899777256e+01,-5.891178118584609533e-03,2.808242909854622923e-02,-1.074102812575959742e+00
1.175946547884187154e+01,-4.703074582422798154e-03,2.445880869234343113e-02,-1.579003724636848904e+00
1.180400890868596875e+01,-4.045823591614755056e-03,6.151450628419638522e-03,-2.077696734720073213e+00
1.184855233853006595e+01,-4.325162954656818458e-03,-1.864715428764434843e-02,-2.385025236661891590e+00
1.189309576837416493e+01,-5.781325450549762782e-03,-4.216024713431914400e-02,-2.371133658799338129e+00
1.193763919821826214e+01,-7.980866744528605089e-03,-5.890055463192427065e-02,-1.996076140663580301e+00
1.198218262806236112e+01,-1.060287729363155497e-02,-5.923999624727915164e-02,-1.318723667826979362e+00
1.202672605790645832e+01,-1.279707795122724326e-02,-3.373606619962636610e-02,-4.782998736039768550e-01
1.207126948775055730e+01,-1.346327929685019360e-02,8.448588951884571097e-03,3.454142389220220544e-01
1.211581291759465451e+01,-1.180240363929145435e-02,6.768459035917047395e-02,9.813602695170167145e-01
1.216035634743875349e+01,-7.735499318163745197e-03,1.177746167091172080e-01,1.311841527333860613e+00
1.220489977728285069e+01,-1.429958219873735592e-03,1.645651315807313553e-01,1.300220776608584039e+00
1.224944320712694790e+01,6.385822976209737378e-03,1.873046152289396249e-01,9.946833197664912696e-01
1.229398663697104688e+01,1.451439570933513341e-02,1.666702664265328759e-01,5.082377855584034876e-01
1.233853006681514408e+01,2.102288712611554561e-02,1.216860761190477341e-01,-1.798540830608985619e-02
1.238307349665924306e+01,2.456614299446482561e-02,4.070914612186787851e-02,-4.564840446358747750e-01
